GISJOIN,STATEFP,COUNTYFP,TRACTCE,pov_fam_5_17,nonpov_fam_5_17,tot_fam_5_17,Percent_Pov_Fam5_17
G3600170970400,36,17,970400,126,185,311,0.40514469
G3600170970500,36,17,970500,119,462,581,0.20481928
G3600170970601,36,17,970601,115,275,390,0.29487181
G3600170970602,36,17,970602,52,252,304,0.17105263
G3600170970700,36,17,970700,41,174,215,0.19069767
G3600170970801,36,17,970801,22,305,327,0.067278288
G3600170970802,36,17,970802,112,303,415,0.26987952
G3600170970900,36,17,970900,67,318,385,0.17402597
G3600170971000,36,17,971000,73,256,329,0.2218845
G3600190100100,36,19,100100,144,458,602,0.23920266
G3600190100200,36,19,100200,61,433,494,0.12348178
G3600190100300,36,19,100300,126,637,763,0.16513762
G3600190100400,36,19,100400,116,286,402,0.2885572
G3600190100600,36,19,100600,69,421,490,0.14081633
G3600190100700,36,19,100700,0,314,314,0
G3600190100800,36,19,100800,31,392,423,0.073286049
G3600190100900,36,19,100900,32,319,351,0.091168091
G3600190101000,36,19,101000,24,273,297,0.080808081
G3600190101100,36,19,101100,0,16,16,0
G3600190101300,36,19,101300,100,129,229,0.43668121
G3600190101400,36,19,101400,10,182,192,0.052083332
G3600190101600,36,19,101600,51,131,182,0.28021979
G3600190101700,36,19,101700,134,472,606,0.22112212
G3600190101800,36,19,101800,109,514,623,0.17495987
G3600190101900,36,19,101900,135,570,705,0.19148937
G3600190102000,36,19,102000,53,273,326,0.16257669
G3600190102100,36,19,102100,29,161,190,0.15263158
G3600190102200,36,19,102200,207,147,354,0.58474576
G3600210000100,36,21,100,12,206,218,0.055045873
G3600210000200,36,21,200,8,124,132,0.060606062
G3600210000300,36,21,300,54,251,305,0.17704917
G3600210000401,36,21,401,4,173,177,0.02259887
G3600210000402,36,21,402,7,587,594,0.011784512
G3600210000500,36,21,500,63,164,227,0.27753305
G3600210000600,36,21,600,12,243,255,0.047058824
G3600210000700,36,21,700,34,468,502,0.067729086
G3600210000800,36,21,800,17,96,113,0.15044248
G3600210000900,36,21,900,0,113,113,0
G3600210001000,36,21,1000,100,350,450,0.22222222
G3600210001100,36,21,1100,30,315,345,0.086956523
G3600210001200,36,21,1200,125,247,372,0.33602151
G3600210001300,36,21,1300,12,145,157,0.076433122
G3600210001400,36,21,1400,10,241,251,0.039840639
G3600210001500,36,21,1500,21,44,65,0.32307693
G3600210001600,36,21,1600,38,300,338,0.11242604
G3600210001700,36,21,1700,30,80,110,0.27272728
G3600210001800,36,21,1800,18,145,163,0.11042945
G3600210001900,36,21,1900,31,158,189,0.16402116
G3600210002000,36,21,2000,12,191,203,0.059113301
G3600230970100,36,23,970100,57,280,337,0.16913946
G3600230970200,36,23,970200,51,537,588,0.086734697
G3600230970300,36,23,970300,25,298,323,0.077399381
G3600230970400,36,23,970400,43,204,247,0.17408907
G3600230970500,36,23,970500,19,270,289,0.065743946
G3600230970600,36,23,970600,59,198,257,0.22957198
G3600230970700,36,23,970700,36,338,374,0.096256681
G3600230970800,36,23,970800,0,3,3,0
G3600230970900,36,23,970900,132,251,383,0.34464753
G3600230971000,36,23,971000,0,466,466,0
G3600230971100,36,23,971100,88,458,546,0.16117217
G3600230971200,36,23,971200,7,339,346,0.020231213
G3600250970100,36,25,970100,79,288,367,0.21525885
G3600250970200,36,25,970200,17,142,159,0.10691824
G3600250970300,36,25,970300,21,219,240,0.087499999
G3600250970400,36,25,970400,82,357,439,0.18678816
G3600250970500,36,25,970500,47,322,369,0.12737127
G3600250970600,36,25,970600,215,296,511,0.42074364
G3600250970700,36,25,970700,43,163,206,0.20873787
G3600250970800,36,25,970800,18,176,194,0.092783503
G3600250970900,36,25,970900,0,0,0,
G3600250971000,36,25,971000,91,168,259,0.35135135
G3600250971100,36,25,971100,49,185,234,0.20940171
G3600250971200,36,25,971200,66,252,318,0.20754717
G3600250971300,36,25,971300,75,86,161,0.46583852
G3600250971400,36,25,971400,3,168,171,0.01754386
G3600270010000,36,27,10000,0,355,355,0
G3600270020003,36,27,20003,27,471,498,0.054216869
G3600270020004,36,27,20004,41,266,307,0.13355049
G3600270020005,36,27,20005,0,668,668,0
G3600270030000,36,27,30000,64,422,486,0.13168724
G3600270040001,36,27,40001,43,436,479,0.089770354
G3600270040003,36,27,40003,108,275,383,0.28198433
G3600270050102,36,27,50102,0,361,361,0
G3600270050103,36,27,50103,42,578,620,0.067741938
G3600270050104,36,27,50104,38,805,843,0.045077104
G3600270050203,36,27,50203,25,602,627,0.039872408
G3600270050204,36,27,50204,9,341,350,0.025714286
G3600270050205,36,27,50205,0,629,629,0
G3600270060100,36,27,60100,120,292,412,0.29126215
G3600270060201,36,27,60201,18,240,258,0.069767445
G3600270060202,36,27,60202,72,321,393,0.18320611
G3600270060301,36,27,60301,26,463,489,0.053169735
G3600270060302,36,27,60302,0,290,290,0
G3600270060400,36,27,60400,29,161,190,0.15263158
G3600270070101,36,27,70101,32,261,293,0.10921501
G3600270070102,36,27,70102,55,216,271,0.20295203
G3600270070201,36,27,70201,39,231,270,0.14444445
G3600270070301,36,27,70301,136,503,639,0.21283256
G3600270070401,36,27,70401,21,245,266,0.078947365
G3600270080103,36,27,80103,29,573,602,0.048172757
G3600270080104,36,27,80104,0,335,335,0
G3600270080201,36,27,80201,16,533,549,0.029143898
G3600270080202,36,27,80202,28,287,315,0.088888891
G3600270090000,36,27,90000,6,197,203,0.029556651
G3600270100000,36,27,100000,0,256,256,0
G3600270110003,36,27,110003,0,472,472,0
G3600270110004,36,27,110004,29,187,216,0.13425925
G3600270110005,36,27,110005,21,176,197,0.10659899
G3600270120000,36,27,120000,12,240,252,0.047619049
G3600270130003,36,27,130003,23,408,431,0.053364269
G3600270130004,36,27,130004,0,122,122,0
G3600270130005,36,27,130005,54,224,278,0.19424461
G3600270140101,36,27,140101,58,296,354,0.16384181
G3600270140200,36,27,140200,115,642,757,0.15191546
G3600270140300,36,27,140300,35,402,437,0.080091536
G3600270140400,36,27,140400,0,617,617,0
G3600270140500,36,27,140500,69,235,304,0.22697368
G3600270140602,36,27,140602,55,261,316,0.17405063
G3600270140700,36,27,140700,32,616,648,0.049382716
G3600270140801,36,27,140801,104,215,319,0.32601881
G3600270150003,36,27,150003,0,105,105,0
G3600270150004,36,27,150004,36,435,471,0.076433122
G3600270150005,36,27,150005,10,304,314,0.031847134
G3600270150006,36,27,150006,0,150,150,0
G3600270160003,36,27,160003,0,129,129,0
G3600270160004,36,27,160004,0,162,162,0
G3600270160005,36,27,160005,76,163,239,0.31799164
G3600270170000,36,27,170000,18,235,253,0.071146242
G3600270180001,36,27,180001,0,443,443,0
G3600270190101,36,27,190101,0,367,367,0
G3600270190102,36,27,190102,10,129,139,0.071942449
G3600270190203,36,27,190203,19,247,266,0.071428575
G3600270190204,36,27,190204,20,502,522,0.038314175
G3600270190301,36,27,190301,0,254,254,0
G3600270190401,36,27,190401,17,210,227,0.074889868
G3600270190402,36,27,190402,34,357,391,0.086956523
G3600270200001,36,27,200001,0,222,222,0
G3600270200002,36,27,200002,0,142,142,0
G3600270210101,36,27,210101,186,316,502,0.37051794
G3600270210201,36,27,210201,90,276,366,0.24590164
G3600270210301,36,27,210301,29,335,364,0.079670332
G3600270220100,36,27,220100,79,261,340,0.23235294
G3600270220201,36,27,220201,90,200,290,0.31034482
G3600270220300,36,27,220300,255,285,540,0.47222221
G3600270220700,36,27,220700,72,199,271,0.26568267
G3600270220801,36,27,220801,185,223,408,0.45343137
G3600270220901,36,27,220901,47,353,400,0.1175
G3600270221001,36,27,221001,32,150,182,0.17582418
G3600270221100,36,27,221100,145,225,370,0.3918919
G3600270300000,36,27,300000,116,415,531,0.21845575
G3600270410000,36,27,410000,22,185,207,0.10628019
G3600270610000,36,27,610000,0,0,0,
G3600270640001,36,27,640001,0,0,0,
G3600270640002,36,27,640002,0,0,0,
G3600290000110,36,29,110,96,218,314,0.30573249
G3600290000200,36,29,200,223,328,551,0.4047187
G3600290000500,36,29,500,76,86,162,0.46913579
G3600290000600,36,29,600,71,346,417,0.17026378
G3600290000700,36,29,700,24,304,328,0.073170729
G3600290000800,36,29,800,133,344,477,0.278826
G3600290000900,36,29,900,28,191,219,0.12785389
G3600290001000,36,29,1000,137,235,372,0.36827958
G3600290001100,36,29,1100,92,118,210,0.43809524
G3600290001402,36,29,1402,168,155,323,0.52012384
G3600290001500,36,29,1500,115,91,206,0.55825245
G3600290001600,36,29,1600,146,71,217,0.67281103
G3600290001700,36,29,1700,100,71,171,0.5847953
G3600290001900,36,29,1900,0,241,241,0
G3600290002300,36,29,2300,116,198,314,0.36942676
G3600290002400,36,29,2400,194,241,435,0.445977
G3600290002502,36,29,2502,88,148,236,0.37288135
G3600290002702,36,29,2702,116,100,216,0.53703701
G3600290002800,36,29,2800,174,114,288,0.60416669
G3600290002900,36,29,2900,118,90,208,0.56730771
G3600290003000,36,29,3000,176,139,315,0.55873019
G3600290003100,36,29,3100,54,113,167,0.32335329
G3600290003301,36,29,3301,303,336,639,0.4741784
G3600290003302,36,29,3302,167,144,311,0.53697747
G3600290003400,36,29,3400,80,165,245,0.32653061
G3600290003500,36,29,3500,192,166,358,0.53631288
G3600290003600,36,29,3600,159,96,255,0.62352943
G3600290003700,36,29,3700,415,271,686,0.60495627
G3600290003800,36,29,3800,210,210,420,0.5
G3600290003901,36,29,3901,52,40,92,0.56521738
G3600290004001,36,29,4001,297,295,592,0.5016892
G3600290004100,36,29,4100,140,370,510,0.27450982
G3600290004200,36,29,4200,147,222,369,0.39837399
G3600290004300,36,29,4300,411,396,807,0.50929368
G3600290004401,36,29,4401,221,308,529,0.41776937
G3600290004402,36,29,4402,316,153,469,0.673774
G3600290004500,36,29,4500,102,293,395,0.25822785
G3600290004601,36,29,4601,33,144,177,0.18644068
G3600290004602,36,29,4602,0,0,0,
G3600290004700,36,29,4700,94,425,519,0.18111753
G3600290004800,36,29,4800,0,337,337,0
G3600290004900,36,29,4900,46,303,349,0.13180515
G3600290005000,36,29,5000,63,73,136,0.46323529
G3600290005100,36,29,5100,45,172,217,0.20737328
G3600290005201,36,29,5201,9,242,251,0.035856575
G3600290005202,36,29,5202,61,100,161,0.37888199
G3600290005300,36,29,5300,0,45,45,0
G3600290005400,36,29,5400,18,355,373,0.048257373
G3600290005500,36,29,5500,182,175,357,0.50980395
G3600290005600,36,29,5600,233,302,535,0.43551403
G3600290005700,36,29,5700,244,121,365,0.66849315
G3600290005801,36,29,5801,260,195,455,0.5714286
G3600290005802,36,29,5802,436,306,742,0.58760107
G3600290005900,36,29,5900,210,144,354,0.59322035
G3600290006100,36,29,6100,265,260,525,0.50476193
G3600290006201,36,29,6201,0,0,0,
G3600290006301,36,29,6301,97,278,375,0.25866666
G3600290006302,36,29,6302,0,185,185,0
G3600290006501,36,29,6501,47,127,174,0.27011493
G3600290006601,36,29,6601,109,166,275,0.39636365
G3600290006602,36,29,6602,0,85,85,0
G3600290006701,36,29,6701,81,118,199,0.40703517
G3600290006702,36,29,6702,17,12,29,0.58620691
G3600290006800,36,29,6800,33,81,114,0.28947368
G3600290006901,36,29,6901,318,128,446,0.71300447
G3600290006902,36,29,6902,215,174,389,0.55269921
G3600290007000,36,29,7000,196,87,283,0.69257951
G3600290007101,36,29,7101,321,276,597,0.53768843
G3600290007102,36,29,7102,221,101,322,0.68633538
G3600290007202,36,29,7202,25,106,131,0.19083969
G3600290007302,36,29,7302,152,724,876,0.17351598
G3600290007303,36,29,7303,34,576,610,0.055737704
G3600290007304,36,29,7304,23,536,559,0.0411449
G3600290007600,36,29,7600,50,208,258,0.19379845
G3600290007700,36,29,7700,0,412,412,0
G3600290007800,36,29,7800,53,344,397,0.13350126
G3600290007901,36,29,7901,0,228,228,0
G3600290007902,36,29,7902,16,409,425,0.037647057
G3600290007903,36,29,7903,10,213,223,0.044843048
G3600290007904,36,29,7904,69,245,314,0.21974522
G3600290007905,36,29,7905,69,273,342,0.20175439
G3600290008001,36,29,8001,180,448,628,0.28662419
G3600290008002,36,29,8002,112,432,544,0.20588236
G3600290008003,36,29,8003,89,398,487,0.18275154
G3600290008101,36,29,8101,44,481,525,0.083809525
G3600290008102,36,29,8102,36,346,382,0.094240837
G3600290008201,36,29,8201,11,205,216,0.050925925
G3600290008202,36,29,8202,34,244,278,0.12230216
G3600290008300,36,29,8300,138,142,280,0.49285713
G3600290008400,36,29,8400,143,83,226,0.63274336
G3600290008500,36,29,8500,6,219,225,0.026666667
G3600290008600,36,29,8600,44,362,406,0.10837439
G3600290008700,36,29,8700,90,337,427,0.21077283
G3600290008800,36,29,8800,18,220,238,0.075630255
G3600290008900,36,29,8900,26,311,337,0.077151336
G3600290009004,36,29,9004,0,387,387,0
G3600290009006,36,29,9006,0,751,751,0
G3600290009007,36,29,9007,65,879,944,0.068855934
G3600290009008,36,29,9008,0,399,399,0
G3600290009009,36,29,9009,0,525,525,0
G3600290009010,36,29,9010,76,733,809,0.093943141
G3600290009104,36,29,9104,0,440,440,0
G3600290009106,36,29,9106,16,333,349,0.045845274
G3600290009107,36,29,9107,176,468,644,0.27329192
G3600290009109,36,29,9109,0,193,193,0
G3600290009110,36,29,9110,0,0,0,
G3600290009112,36,29,9112,40,101,141,0.28368795
G3600290009113,36,29,9113,58,729,787,0.073697589
G3600290009114,36,29,9114,40,379,419,0.095465392
G3600290009115,36,29,9115,79,36,115,0.68695652
G3600290009116,36,29,9116,0,428,428,0
G3600290009200,36,29,9200,44,166,210,0.20952381
G3600290009301,36,29,9301,21,389,410,0.051219512
G3600290009302,36,29,9302,40,212,252,0.15873016
G3600290009401,36,29,9401,28,452,480,0.058333334
G3600290009402,36,29,9402,0,402,402,0
G3600290009501,36,29,9501,44,486,530,0.083018869
G3600290009502,36,29,9502,19,599,618,0.030744337
G3600290009600,36,29,9600,94,312,406,0.23152709
G3600290009701,36,29,9701,26,172,198,0.13131313
G3600290009702,36,29,9702,11,449,460,0.023913043
G3600290009800,36,29,9800,21,107,128,0.1640625
G3600290009900,36,29,9900,66,265,331,0.19939578
G3600290010001,36,29,10001,27,236,263,0.10266159
G3600290010002,36,29,10002,32,215,247,0.12955466
G3600290010003,36,29,10003,49,289,338,0.14497042
G3600290010101,36,29,10101,0,257,257,0
G3600290010102,36,29,10102,40,254,294,0.13605443
G3600290010103,36,29,10103,32,322,354,0.09039548
G3600290010201,36,29,10201,70,223,293,0.23890784
G3600290010202,36,29,10202,82,428,510,0.16078432
G3600290010300,36,29,10300,52,149,201,0.25870648
G3600290010400,36,29,10400,81,165,246,0.32926831
G3600290010500,36,29,10500,55,133,188,0.29255319
G3600290010600,36,29,10600,30,176,206,0.14563107
G3600290010700,36,29,10700,45,106,151,0.29801324
G3600290010803,36,29,10803,13,119,132,0.098484851
G3600290010804,36,29,10804,43,182,225,0.19111112
G3600290010805,36,29,10805,14,386,400,0.035
G3600290010807,36,29,10807,0,262,262,0
G3600290010808,36,29,10808,47,241,288,0.16319445
G3600290010809,36,29,10809,0,237,237,0
G3600290010901,36,29,10901,19,130,149,0.12751678
G3600290010902,36,29,10902,54,212,266,0.20300752
G3600290011000,36,29,11000,56,129,185,0.3027027
G3600290011100,36,29,11100,0,183,183,0
G3600290011200,36,29,11200,40,574,614,0.06514658
G3600290011300,36,29,11300,99,407,506,0.19565217
G3600290011400,36,29,11400,23,185,208,0.11057692
G3600290011500,36,29,11500,17,158,175,0.09714286
G3600290011600,36,29,11600,0,131,131,0
G3600290011700,36,29,11700,9,259,268,0.033582091
G3600290011800,36,29,11800,8,363,371,0.021563342
G3600290012001,36,29,12001,73,478,551,0.13248639
G3600290012002,36,29,12002,50,327,377,0.132626
G3600290012003,36,29,12003,10,419,429,0.023310022
G3600290012300,36,29,12300,48,170,218,0.22018349
G3600290012400,36,29,12400,89,96,185,0.48108107
G3600290012501,36,29,12501,56,218,274,0.20437956
G3600290012502,36,29,12502,15,55,70,0.21428572
G3600290012800,36,29,12800,68,186,254,0.26771653
G3600290012901,36,29,12901,20,419,439,0.045558088
G3600290012902,36,29,12902,0,204,204,0
G3600290013001,36,29,13001,58,238,296,0.19594595
G3600290013002,36,29,13002,33,403,436,0.075688072
G3600290013101,36,29,13101,86,459,545,0.15779817
G3600290013102,36,29,13102,49,905,954,0.051362682
G3600290013201,36,29,13201,86,466,552,0.15579709
G3600290013202,36,29,13202,16,525,541,0.029574862
G3600290013300,36,29,13300,29,364,393,0.073791347
G3600290013400,36,29,13400,0,628,628,0
G3600290013501,36,29,13501,12,620,632,0.018987341
G3600290013502,36,29,13502,14,868,882,0.015873017
G3600290013600,36,29,13600,16,315,331,0.048338369
G3600290013701,36,29,13701,16,613,629,0.025437202
G3600290013702,36,29,13702,15,680,695,0.021582734
G3600290013800,36,29,13800,66,633,699,0.094420604
G3600290013900,36,29,13900,27,266,293,0.092150174
G3600290014000,36,29,14000,0,399,399,0
G3600290014101,36,29,14101,16,536,552,0.028985508
G3600290014102,36,29,14102,0,407,407,0
G3600290014204,36,29,14204,20,267,287,0.069686413
G3600290014206,36,29,14206,26,1125,1151,0.022589052
G3600290014207,36,29,14207,0,422,422,0
G3600290014208,36,29,14208,0,582,582,0
G3600290014209,36,29,14209,0,454,454,0
G3600290014300,36,29,14300,0,577,577,0
G3600290014400,36,29,14400,75,316,391,0.19181585
G3600290014501,36,29,14501,34,255,289,0.11764706
G3600290014502,36,29,14502,59,144,203,0.29064038
G3600290014601,36,29,14601,16,492,508,0.031496063
G3600290014603,36,29,14603,0,492,492,0
G3600290014604,36,29,14604,0,1029,1029,0
G3600290014701,36,29,14701,34,593,627,0.054226477
G3600290014702,36,29,14702,47,746,793,0.059268601
G3600290014801,36,29,14801,0,194,194,0
G3600290014803,36,29,14803,0,587,587,0
G3600290014901,36,29,14901,59,220,279,0.21146953
G3600290014903,36,29,14903,100,572,672,0.14880952
G3600290014904,36,29,14904,0,0,0,
G3600290015001,36,29,15001,40,519,559,0.071556352
G3600290015002,36,29,15002,27,288,315,0.085714288
G3600290015003,36,29,15003,67,296,363,0.18457301
G3600290015101,36,29,15101,29,290,319,0.090909094
G3600290015102,36,29,15102,12,291,303,0.03960396
G3600290015201,36,29,15201,0,219,219,0
G3600290015202,36,29,15202,0,475,475,0
G3600290015301,36,29,15301,11,432,443,0.024830699
G3600290015302,36,29,15302,14,221,235,0.05957447
G3600290015401,36,29,15401,0,220,220,0
G3600290015402,36,29,15402,49,375,424,0.11556604
G3600290015501,36,29,15501,36,158,194,0.18556701
G3600290015503,36,29,15503,18,130,148,0.12162162
G3600290015504,36,29,15504,45,348,393,0.11450382
G3600290015600,36,29,15600,33,150,183,0.18032786
G3600290015700,36,29,15700,3,256,259,0.011583012
G3600290015800,36,29,15800,21,378,399,0.052631579
G3600290015900,36,29,15900,55,360,415,0.13253012
G3600290016100,36,29,16100,0,4,4,0
G3600290016200,36,29,16200,23,105,128,0.1796875
G3600290016300,36,29,16300,146,162,308,0.47402596
G3600290016400,36,29,16400,80,287,367,0.21798365
G3600290016500,36,29,16500,0,0,0,
G3600290016600,36,29,16600,119,152,271,0.43911439
G3600290016700,36,29,16700,46,108,154,0.29870129
G3600290016800,36,29,16800,183,208,391,0.46803069
G3600290016900,36,29,16900,63,233,296,0.21283785
G3600290017000,36,29,17000,98,212,310,0.31612903
G3600290017100,36,29,17100,387,156,543,0.71270716
G3600290017200,36,29,17200,77,192,269,0.28624535
G3600290017300,36,29,17300,0,502,502,0
G3600290017400,36,29,17400,209,268,477,0.43815514
G3600290017501,36,29,17501,54,99,153,0.35294119
G3600290017502,36,29,17502,5,145,150,0.033333335
G3600290940000,36,29,940000,60,124,184,0.32608697
G3600290940100,36,29,940100,0,3,3,0
G3600290990000,36,29,990000,0,0,0,
G3600310960100,36,31,960100,13,258,271,0.047970481
G3600310960200,36,31,960200,5,273,278,0.017985612
G3600310960300,36,31,960300,40,301,341,0.11730205
G3600310960498,36,31,960498,0,162,162,0
G3600310960598,36,31,960598,38,438,476,0.079831935
G3600310960700,36,31,960700,24,149,173,0.13872832
G3600310960800,36,31,960800,6,126,132,0.045454547
G3600310960900,36,31,960900,23,237,260,0.088461541
G3600310961000,36,31,961000,64,345,409,0.15647922
G3600310961100,36,31,961100,24,161,185,0.12972973
G3600310961200,36,31,961200,114,380,494,0.23076923
G3600310961300,36,31,961300,11,49,60,0.18333334
G3600310961400,36,31,961400,7,65,72,0.097222224
G3600330940000,36,33,940000,165,220,385,0.42857143
G3600330950100,36,33,950100,72,308,380,0.18947369
G3600330950200,36,33,950200,97,397,494,0.19635628
G3600330950300,36,33,950300,141,389,530,0.26603773
G3600330950400,36,33,950400,92,404,496,0.18548387
G3600330950501,36,33,950501,184,186,370,0.49729729
G3600330950502,36,33,950502,24,100,124,0.19354838
G3600330950600,36,33,950600,32,114,146,0.21917808
G3600330950700,36,33,950700,71,159,230,0.30869564
G3600330950800,36,33,950800,12,112,124,0.096774191
G3600330950900,36,33,950900,72,286,358,0.20111732
G3600330951000,36,33,951000,43,132,175,0.24571429
G3600330951100,36,33,951100,44,321,365,0.12054794
G3600330951200,36,33,951200,6,196,202,0.029702971
G3600350970100,36,35,970100,49,184,233,0.21030043
G3600350970200,36,35,970200,70,269,339,0.20648968
G3600350970300,36,35,970300,101,229,330,0.30606061
G3600350970400,36,35,970400,15,131,146,0.10273973
G3600350970500,36,35,970500,54,275,329,0.16413374
G3600350970600,36,35,970600,172,496,668,0.25748503
G3600350970700,36,35,970700,197,168,365,0.53972602
G3600350970800,36,35,970800,90,175,265,0.33962265
G3600350970900,36,35,970900,175,193,368,0.47554347
G3600350971000,36,35,971000,64,171,235,0.27234042
G3600350971100,36,35,971100,107,101,208,0.51442307
G3600350971200,36,35,971200,26,317,343,0.075801753
G3600350971300,36,35,971300,101,476,577,0.17504333
G3600350971400,36,35,971400,15,304,319,0.047021944
G3600350971500,36,35,971500,60,466,526,0.11406844
G3600370940100,36,37,940100,33,21,54,0.6111111
G3600370950100,36,37,950100,97,430,527,0.18406072
G3600370950200,36,37,950200,39,489,528,0.073863633
G3600370950300,36,37,950300,110,523,633,0.17377567
G3600370950400,36,37,950400,75,474,549,0.13661203
G3600370950500,36,37,950500,13,263,276,0.047101449
G3600370950600,36,37,950600,115,154,269,0.42750931
G3600370950700,36,37,950700,117,108,225,0.51999998
G3600370950800,36,37,950800,82,113,195,0.42051283
G3600370950900,36,37,950900,21,168,189,0.11111111
G3600370951000,36,37,951000,94,145,239,0.39330545
G3600370951100,36,37,951100,33,428,461,0.071583517
G3600370951200,36,37,951200,30,424,454,0.066079296
G3600370951300,36,37,951300,116,316,432,0.26851851
G3600370951400,36,37,951400,66,541,607,0.10873146
G3600390080100,36,39,80100,0,174,174,0
G3600390080201,36,39,80201,35,307,342,0.10233918
G3600390080202,36,39,80202,47,154,201,0.23383084
G3600390080300,36,39,80300,18,168,186,0.096774191
G3600390080401,36,39,80401,16,107,123,0.1300813
G3600390080402,36,39,80402,9,77,86,0.10465116
G3600390080501,36,39,80501,12,170,182,0.065934069
G3600390080502,36,39,80502,151,296,447,0.3378076
G3600390080600,36,39,80600,73,269,342,0.2134503
G3600390080700,36,39,80700,33,152,185,0.17837837
G3600390080800,36,39,80800,0,0,0,
G3600390080900,36,39,80900,56,274,330,0.16969697
G3600390081000,36,39,81000,103,380,483,0.21325052
G3600390081101,36,39,81101,53,288,341,0.15542522
G3600390081102,36,39,81102,17,234,251,0.067729086
G3600410950100,36,41,950100,10,29,39,0.25641027
G3600410950300,36,41,950300,0,58,58,0
G3600410950400,36,41,950400,10,58,68,0.14705883
G3600410950500,36,41,950500,6,28,34,0.17647059
G3600430010100,36,43,10100,63,521,584,0.10787671
G3600430010201,36,43,10201,55,254,309,0.17799352
G3600430010202,36,43,10202,38,324,362,0.10497238
G3600430010300,36,43,10300,122,393,515,0.23689321
G3600430010400,36,43,10400,146,170,316,0.46202531
G3600430010501,36,43,10501,35,184,219,0.15981735
G3600430010502,36,43,10502,30,172,202,0.14851485
G3600430010701,36,43,10701,12,221,233,0.051502146
G3600430010702,36,43,10702,48,130,178,0.26966292
G3600430010900,36,43,10900,29,255,284,0.10211267
G3600430011001,36,43,11001,87,207,294,0.29591838
G3600430011002,36,43,11002,53,284,337,0.15727003
G3600430011100,36,43,11100,20,92,112,0.17857143
G3600430011200,36,43,11200,105,327,432,0.24305555
G3600430011301,36,43,11301,17,94,111,0.15315315
G3600430011302,36,43,11302,47,238,285,0.16491228
G3600430011400,36,43,11400,48,371,419,0.11455847
G3600430011501,36,43,11501,48,300,348,0.13793103
G3600430011502,36,43,11502,0,88,88,0
G3600450060100,36,45,60100,55,306,361,0.15235457
G3600450060200,36,45,60200,103,423,526,0.19581749
G3600450060300,36,45,60300,31,248,279,0.11111111
G3600450060400,36,45,60400,144,792,936,0.15384616
G3600450060500,36,45,60500,53,376,429,0.12354312
G3600450060600,36,45,60600,51,675,726,0.070247933
G3600450060700,36,45,60700,70,404,474,0.14767933
G3600450060803,36,45,60803,107,507,614,0.1742671
G3600450060804,36,45,60804,99,761,860,0.11511628
G3600450060900,36,45,60900,120,493,613,0.19575857
G3600450061000,36,45,61000,19,299,318,0.059748426
G3600450061100,36,45,61100,16,521,537,0.029795159
G3600450061200,36,45,61200,203,194,397,0.51133502
G3600450061300,36,45,61300,123,223,346,0.35549134
G3600450061400,36,45,61400,127,159,286,0.44405594
G3600450061500,36,45,61500,29,285,314,0.092356689
G3600450061600,36,45,61600,40,370,410,0.097560972
G3600450061700,36,45,61700,28,199,227,0.12334802
G3600450061800,36,45,61800,230,654,884,0.26018101
G3600450061900,36,45,61900,90,211,301,0.29900333
G3600450062100,36,45,62100,71,208,279,0.25448027
G3600450062200,36,45,62200,30,233,263,0.11406844
G3600450062400,36,45,62400,27,423,450,0.059999999
G3600450062500,36,45,62500,64,234,298,0.2147651
G3600450980000,36,45,980000,8,0,8,1
G3600450990001,36,45,990001,0,0,0,
G3600470000100,36,47,100,0,136,136,0
G3600470000200,36,47,200,78,99,177,0.44067797
G3600470000301,36,47,301,0,190,190,0
G3600470000501,36,47,501,41,152,193,0.21243523
G3600470000502,36,47,502,0,91,91,0
G3600470000700,36,47,700,0,256,256,0
G3600470000900,36,47,900,0,123,123,0
G3600470001100,36,47,1100,0,11,11,0
G3600470001300,36,47,1300,6,113,119,0.050420169
G3600470001500,36,47,1500,180,250,430,0.41860464
G3600470001800,36,47,1800,0,0,0,
G3600470002000,36,47,2000,81,143,224,0.36160713
G3600470002100,36,47,2100,8,208,216,0.037037037
G3600470002200,36,47,2200,134,188,322,0.41614908
G3600470002300,36,47,2300,280,163,443,0.63205415
G3600470002901,36,47,2901,388,131,519,0.7475915
G3600470003000,36,47,3000,31,163,194,0.15979381
G3600470003100,36,47,3100,0,118,118,0
G3600470003300,36,47,3300,50,101,151,0.33112583
G3600470003400,36,47,3400,96,224,320,0.30000001
G3600470003500,36,47,3500,4,126,130,0.030769231
G3600470003600,36,47,3600,25,390,415,0.060240965
G3600470003700,36,47,3700,0,36,36,0
G3600470003800,36,47,3800,16,75,91,0.17582418
G3600470003900,36,47,3900,6,130,136,0.044117648
G3600470004100,36,47,4100,0,298,298,0
G3600470004300,36,47,4300,0,178,178,0
G3600470004400,36,47,4400,24,185,209,0.11483254
G3600470004500,36,47,4500,0,211,211,0
G3600470004600,36,47,4600,0,145,145,0
G3600470004700,36,47,4700,21,166,187,0.11229946
G3600470004900,36,47,4900,0,86,86,0
G3600470005000,36,47,5000,0,189,189,0
G3600470005100,36,47,5100,20,172,192,0.10416666
G3600470005201,36,47,5201,0,84,84,0
G3600470005202,36,47,5202,0,130,130,0
G3600470005300,36,47,5300,27,193,220,0.12272727
G3600470005400,36,47,5400,39,173,212,0.18396227
G3600470005601,36,47,5601,50,83,133,0.37593985
