GISJOIN,STATEFP,COUNTYFP,TRACTCE,pov_fam_5_17,nonpov_fam_5_17,tot_fam_5_17,Percent_Pov_Fam5_17
G1201010031203,12,101,31203,0,56,56,0
G1201010031204,12,101,31204,0,228,228,0
G1201010031205,12,101,31205,17,175,192,0.088541664
G1201010031206,12,101,31206,76,205,281,0.27046263
G1201010031207,12,101,31207,33,139,172,0.19186047
G1201010031208,12,101,31208,17,338,355,0.047887325
G1201010031301,12,101,31301,0,172,172,0
G1201010031302,12,101,31302,21,622,643,0.032659408
G1201010031401,12,101,31401,111,181,292,0.380137
G1201010031404,12,101,31404,109,155,264,0.41287878
G1201010031405,12,101,31405,22,105,127,0.17322835
G1201010031406,12,101,31406,48,93,141,0.34042552
G1201010031407,12,101,31407,47,154,201,0.23383084
G1201010031408,12,101,31408,66,181,247,0.26720649
G1201010031409,12,101,31409,234,251,485,0.48247424
G1201010031503,12,101,31503,51,165,216,0.2361111
G1201010031504,12,101,31504,0,170,170,0
G1201010031505,12,101,31505,14,530,544,0.025735294
G1201010031506,12,101,31506,37,389,426,0.086854458
G1201010031507,12,101,31507,27,629,656,0.041158538
G1201010031508,12,101,31508,22,446,468,0.047008548
G1201010031601,12,101,31601,26,328,354,0.073446326
G1201010031602,12,101,31602,101,712,813,0.12423124
G1201010031603,12,101,31603,34,882,916,0.037117902
G1201010031604,12,101,31604,62,703,765,0.081045754
G1201010031605,12,101,31605,29,171,200,0.145
G1201010031701,12,101,31701,41,184,225,0.18222222
G1201010031703,12,101,31703,162,302,464,0.34913793
G1201010031704,12,101,31704,16,442,458,0.034934498
G1201010031705,12,101,31705,6,389,395,0.015189873
G1201010031706,12,101,31706,0,351,351,0
G1201010031707,12,101,31707,28,208,236,0.11864407
G1201010031708,12,101,31708,0,442,442,0
G1201010031804,12,101,31804,58,87,145,0.40000001
G1201010031805,12,101,31805,31,153,184,0.16847827
G1201010031806,12,101,31806,26,347,373,0.069705091
G1201010031807,12,101,31807,79,146,225,0.35111111
G1201010031808,12,101,31808,16,138,154,0.1038961
G1201010031809,12,101,31809,103,152,255,0.40392157
G1201010031901,12,101,31901,4,215,219,0.018264839
G1201010031902,12,101,31902,31,565,596,0.052013423
G1201010031903,12,101,31903,77,730,807,0.095415115
G1201010032001,12,101,32001,23,603,626,0.036741216
G1201010032005,12,101,32005,10,171,181,0.055248618
G1201010032006,12,101,32006,149,614,763,0.19528179
G1201010032007,12,101,32007,31,177,208,0.14903846
G1201010032008,12,101,32008,98,463,561,0.17468806
G1201010032009,12,101,32009,0,670,670,0
G1201010032010,12,101,32010,14,342,356,0.039325844
G1201010032011,12,101,32011,11,496,507,0.021696253
G1201010032012,12,101,32012,110,511,621,0.17713365
G1201010032013,12,101,32013,0,327,327,0
G1201010032014,12,101,32014,0,690,690,0
G1201010032103,12,101,32103,59,614,673,0.08766716
G1201010032104,12,101,32104,94,445,539,0.17439704
G1201010032105,12,101,32105,64,630,694,0.092219017
G1201010032106,12,101,32106,64,1197,1261,0.05075337
G1201010032107,12,101,32107,8,615,623,0.012841091
G1201010032108,12,101,32108,11,385,396,0.027777778
G1201010032109,12,101,32109,16,347,363,0.044077136
G1201010032110,12,101,32110,2,311,313,0.006389776
G1201010032111,12,101,32111,22,313,335,0.065671645
G1201010032112,12,101,32112,57,546,603,0.094527364
G1201010032113,12,101,32113,34,516,550,0.061818182
G1201010032200,12,101,32200,38,259,297,0.12794612
G1201010032300,12,101,32300,0,197,197,0
G1201010032401,12,101,32401,18,154,172,0.10465116
G1201010032402,12,101,32402,210,170,380,0.55263156
G1201010032500,12,101,32500,166,376,542,0.30627307
G1201010032601,12,101,32601,137,182,319,0.42946708
G1201010032602,12,101,32602,98,147,245,0.40000001
G1201010032700,12,101,32700,104,49,153,0.67973858
G1201010032801,12,101,32801,38,117,155,0.24516129
G1201010032802,12,101,32802,72,156,228,0.31578946
G1201010032803,12,101,32803,134,69,203,0.66009849
G1201010032804,12,101,32804,33,95,128,0.2578125
G1201010032901,12,101,32901,91,233,324,0.28086421
G1201010032902,12,101,32902,26,107,133,0.19548872
G1201010032903,12,101,32903,9,101,110,0.081818178
G1201010032904,12,101,32904,12,88,100,0.12
G1201010033005,12,101,33005,18,201,219,0.08219178
G1201010033006,12,101,33006,0,120,120,0
G1201010033007,12,101,33007,0,32,32,0
G1201010033008,12,101,33008,33,107,140,0.23571429
G1201010033009,12,101,33009,0,39,39,0
G1201010033010,12,101,33010,72,245,317,0.22712934
G1201010033011,12,101,33011,23,63,86,0.26744187
G1201010033012,12,101,33012,30,133,163,0.18404908
G1201010033013,12,101,33013,111,275,386,0.28756475
G1201010033014,12,101,33014,0,166,166,0
G1201010033101,12,101,33101,14,64,78,0.17948718
G1201010033102,12,101,33102,19,63,82,0.23170732
G1201010990000,12,101,990000,0,0,0,
G1201030020101,12,103,20101,176,239,415,0.42409638
G1201030020105,12,103,20105,9,235,244,0.036885247
G1201030020106,12,103,20106,15,177,192,0.078125
G1201030020107,12,103,20107,0,53,53,0
G1201030020108,12,103,20108,72,32,104,0.69230771
G1201030020201,12,103,20201,99,351,450,0.22
G1201030020202,12,103,20202,67,151,218,0.30733946
G1201030020206,12,103,20206,19,308,327,0.058103975
G1201030020207,12,103,20207,24,104,128,0.1875
G1201030020208,12,103,20208,64,148,212,0.3018868
G1201030020209,12,103,20209,120,257,377,0.31830239
G1201030020301,12,103,20301,83,216,299,0.27759197
G1201030020302,12,103,20302,73,194,267,0.27340823
G1201030020400,12,103,20400,26,179,205,0.12682927
G1201030020500,12,103,20500,138,139,277,0.49819493
G1201030020600,12,103,20600,140,183,323,0.43343654
G1201030020700,12,103,20700,98,265,363,0.26997244
G1201030020800,12,103,20800,316,218,534,0.59176028
G1201030021200,12,103,21200,160,118,278,0.57553959
G1201030021500,12,103,21500,10,20,30,0.33333334
G1201030021600,12,103,21600,68,16,84,0.80952382
G1201030021800,12,103,21800,60,118,178,0.33707866
G1201030021900,12,103,21900,51,132,183,0.27868852
G1201030022000,12,103,22000,105,220,325,0.32307693
G1201030022100,12,103,22100,128,369,497,0.25754526
G1201030022200,12,103,22200,111,199,310,0.3580645
G1201030022301,12,103,22301,24,186,210,0.11428571
G1201030022302,12,103,22302,0,206,206,0
G1201030022401,12,103,22401,24,219,243,0.098765433
G1201030022402,12,103,22402,244,302,546,0.44688645
G1201030022501,12,103,22501,136,327,463,0.29373649
G1201030022502,12,103,22502,0,299,299,0
G1201030022503,12,103,22503,44,501,545,0.080733947
G1201030022601,12,103,22601,55,177,232,0.23706897
G1201030022602,12,103,22602,55,196,251,0.21912351
G1201030022700,12,103,22700,154,200,354,0.43502825
G1201030022801,12,103,22801,111,213,324,0.3425926
G1201030022802,12,103,22802,42,197,239,0.17573221
G1201030022901,12,103,22901,66,117,183,0.36065573
G1201030022902,12,103,22902,59,127,186,0.3172043
G1201030023000,12,103,23000,50,124,174,0.28735632
G1201030023100,12,103,23100,77,83,160,0.48124999
G1201030023200,12,103,23200,66,148,214,0.30841121
G1201030023300,12,103,23300,21,137,158,0.1329114
G1201030023400,12,103,23400,23,76,99,0.23232323
G1201030023500,12,103,23500,54,110,164,0.32926831
G1201030023600,12,103,23600,0,75,75,0
G1201030023700,12,103,23700,0,214,214,0
G1201030023800,12,103,23800,35,141,176,0.19886364
G1201030023900,12,103,23900,24,89,113,0.21238938
G1201030024001,12,103,24001,11,289,300,0.036666665
G1201030024002,12,103,24002,0,341,341,0
G1201030024004,12,103,24004,15,481,496,0.030241935
G1201030024005,12,103,24005,62,293,355,0.17464788
G1201030024100,12,103,24100,87,215,302,0.28807947
G1201030024200,12,103,24200,101,259,360,0.28055555
G1201030024301,12,103,24301,40,280,320,0.125
G1201030024302,12,103,24302,46,390,436,0.10550459
G1201030024403,12,103,24403,36,216,252,0.14285715
G1201030024406,12,103,24406,61,147,208,0.29326922
G1201030024408,12,103,24408,86,357,443,0.19413093
G1201030024409,12,103,24409,0,162,162,0
G1201030024410,12,103,24410,80,211,291,0.27491409
G1201030024411,12,103,24411,15,323,338,0.044378698
G1201030024412,12,103,24412,0,184,184,0
G1201030024413,12,103,24413,67,169,236,0.28389829
G1201030024505,12,103,24505,150,580,730,0.20547946
G1201030024507,12,103,24507,50,185,235,0.21276596
G1201030024508,12,103,24508,183,436,619,0.29563811
G1201030024509,12,103,24509,0,212,212,0
G1201030024510,12,103,24510,53,195,248,0.21370968
G1201030024511,12,103,24511,18,599,617,0.029173419
G1201030024512,12,103,24512,0,124,124,0
G1201030024513,12,103,24513,0,6,6,0
G1201030024514,12,103,24514,72,191,263,0.27376425
G1201030024601,12,103,24601,7,190,197,0.035532996
G1201030024602,12,103,24602,267,130,397,0.67254406
G1201030024701,12,103,24701,20,117,137,0.14598539
G1201030024702,12,103,24702,31,118,149,0.20805369
G1201030024703,12,103,24703,85,199,284,0.29929578
G1201030024801,12,103,24801,105,265,370,0.28378379
G1201030024803,12,103,24803,23,118,141,0.16312057
G1201030024804,12,103,24804,20,134,154,0.12987013
G1201030024805,12,103,24805,72,145,217,0.33179724
G1201030024901,12,103,24901,91,380,471,0.19320594
G1201030024902,12,103,24902,355,235,590,0.60169494
G1201030024904,12,103,24904,65,297,362,0.17955801
G1201030024905,12,103,24905,155,515,670,0.23134328
G1201030024906,12,103,24906,65,222,287,0.22648084
G1201030025004,12,103,25004,168,352,520,0.32307693
G1201030025007,12,103,25007,21,258,279,0.07526882
G1201030025009,12,103,25009,27,236,263,0.10266159
G1201030025010,12,103,25010,97,258,355,0.27323943
G1201030025011,12,103,25011,30,423,453,0.066225164
G1201030025012,12,103,25012,69,408,477,0.1446541
G1201030025013,12,103,25013,35,199,234,0.14957266
G1201030025014,12,103,25014,35,448,483,0.072463766
G1201030025015,12,103,25015,7,39,46,0.15217391
G1201030025016,12,103,25016,31,118,149,0.20805369
G1201030025017,12,103,25017,30,98,128,0.234375
G1201030025018,12,103,25018,72,157,229,0.31441048
G1201030025019,12,103,25019,69,100,169,0.40828404
G1201030025106,12,103,25106,0,135,135,0
G1201030025107,12,103,25107,18,124,142,0.12676056
G1201030025108,12,103,25108,25,94,119,0.21008404
G1201030025109,12,103,25109,115,261,376,0.30585107
G1201030025110,12,103,25110,0,553,553,0
G1201030025111,12,103,25111,0,38,38,0
G1201030025112,12,103,25112,0,225,225,0
G1201030025113,12,103,25113,46,182,228,0.20175439
G1201030025114,12,103,25114,42,130,172,0.24418604
G1201030025115,12,103,25115,92,197,289,0.31833911
G1201030025116,12,103,25116,0,146,146,0
G1201030025119,12,103,25119,64,484,548,0.11678832
G1201030025120,12,103,25120,4,307,311,0.012861736
G1201030025121,12,103,25121,24,305,329,0.072948329
G1201030025122,12,103,25122,0,348,348,0
G1201030025123,12,103,25123,0,161,161,0
G1201030025203,12,103,25203,56,257,313,0.17891374
G1201030025204,12,103,25204,19,148,167,0.11377245
G1201030025205,12,103,25205,20,231,251,0.079681277
G1201030025207,12,103,25207,172,482,654,0.26299694
G1201030025208,12,103,25208,0,51,51,0
G1201030025209,12,103,25209,137,324,461,0.29718006
G1201030025303,12,103,25303,121,135,256,0.47265625
G1201030025304,12,103,25304,0,146,146,0
G1201030025305,12,103,25305,28,72,100,0.28
G1201030025306,12,103,25306,17,98,115,0.14782609
G1201030025307,12,103,25307,74,334,408,0.18137255
G1201030025308,12,103,25308,0,133,133,0
G1201030025401,12,103,25401,61,458,519,0.11753372
G1201030025405,12,103,25405,0,80,80,0
G1201030025407,12,103,25407,70,411,481,0.14553015
G1201030025408,12,103,25408,340,372,712,0.4775281
G1201030025411,12,103,25411,50,148,198,0.25252524
G1201030025412,12,103,25412,55,203,258,0.21317829
G1201030025413,12,103,25413,46,117,163,0.28220859
G1201030025414,12,103,25414,23,66,89,0.25842696
G1201030025415,12,103,25415,0,215,215,0
G1201030025416,12,103,25416,84,130,214,0.39252338
G1201030025417,12,103,25417,57,8,65,0.87692308
G1201030025501,12,103,25501,16,314,330,0.048484847
G1201030025503,12,103,25503,66,124,190,0.34736842
G1201030025505,12,103,25505,125,175,300,0.41666666
G1201030025506,12,103,25506,27,432,459,0.05882353
G1201030025602,12,103,25602,49,136,185,0.26486486
G1201030025603,12,103,25603,29,144,173,0.16763006
G1201030025604,12,103,25604,20,82,102,0.19607843
G1201030025700,12,103,25700,17,328,345,0.049275361
G1201030025800,12,103,25800,218,170,388,0.56185567
G1201030025900,12,103,25900,218,181,399,0.54636592
G1201030026001,12,103,26001,35,101,136,0.25735295
G1201030026002,12,103,26002,0,97,97,0
G1201030026101,12,103,26101,20,139,159,0.12578617
G1201030026102,12,103,26102,0,60,60,0
G1201030026200,12,103,26200,76,80,156,0.48717949
G1201030026300,12,103,26300,261,299,560,0.46607143
G1201030026400,12,103,26400,37,475,512,0.072265625
G1201030026500,12,103,26500,180,385,565,0.31858408
G1201030026601,12,103,26601,40,248,288,0.1388889
G1201030026602,12,103,26602,124,206,330,0.37575758
G1201030026701,12,103,26701,96,313,409,0.23471883
G1201030026702,12,103,26702,35,479,514,0.068093382
G1201030026703,12,103,26703,79,443,522,0.15134099
G1201030026804,12,103,26804,72,583,655,0.10992366
G1201030026809,12,103,26809,38,183,221,0.17194571
G1201030026811,12,103,26811,14,463,477,0.029350106
G1201030026812,12,103,26812,0,377,377,0
G1201030026813,12,103,26813,73,342,415,0.17590362
G1201030026814,12,103,26814,18,108,126,0.14285715
G1201030026815,12,103,26815,36,443,479,0.075156577
G1201030026816,12,103,26816,75,278,353,0.21246459
G1201030026817,12,103,26817,20,301,321,0.062305298
G1201030026818,12,103,26818,118,296,414,0.28502417
G1201030026819,12,103,26819,48,78,126,0.38095239
G1201030026820,12,103,26820,0,123,123,0
G1201030026821,12,103,26821,25,198,223,0.11210762
G1201030026904,12,103,26904,109,356,465,0.2344086
G1201030026907,12,103,26907,0,399,399,0
G1201030026908,12,103,26908,0,285,285,0
G1201030026909,12,103,26909,0,270,270,0
G1201030026910,12,103,26910,0,280,280,0
G1201030026911,12,103,26911,0,147,147,0
G1201030026912,12,103,26912,41,124,165,0.24848485
G1201030026913,12,103,26913,35,69,104,0.33653846
G1201030027000,12,103,27000,56,225,281,0.19928825
G1201030027101,12,103,27101,36,51,87,0.41379312
G1201030027105,12,103,27105,0,263,263,0
G1201030027106,12,103,27106,13,377,390,0.033333335
G1201030027202,12,103,27202,40,483,523,0.076481834
G1201030027204,12,103,27204,67,264,331,0.20241691
G1201030027205,12,103,27205,114,321,435,0.26206896
G1201030027206,12,103,27206,0,512,512,0
G1201030027207,12,103,27207,86,450,536,0.16044776
G1201030027208,12,103,27208,64,659,723,0.088520057
G1201030027209,12,103,27209,3,5,8,0.375
G1201030027210,12,103,27210,53,298,351,0.15099715
G1201030027308,12,103,27308,0,265,265,0
G1201030027309,12,103,27309,26,94,120,0.21666667
G1201030027310,12,103,27310,17,908,925,0.018378379
G1201030027314,12,103,27314,20,226,246,0.08130081
G1201030027315,12,103,27315,15,154,169,0.088757396
G1201030027316,12,103,27316,5,171,176,0.028409092
G1201030027317,12,103,27317,0,487,487,0
G1201030027318,12,103,27318,0,265,265,0
G1201030027319,12,103,27319,41,323,364,0.11263736
G1201030027320,12,103,27320,99,325,424,0.23349057
G1201030027321,12,103,27321,15,155,170,0.088235296
G1201030027322,12,103,27322,0,530,530,0
G1201030027323,12,103,27323,0,251,251,0
G1201030027324,12,103,27324,52,287,339,0.15339233
G1201030027325,12,103,27325,43,259,302,0.14238411
G1201030027326,12,103,27326,133,277,410,0.32439023
G1201030027327,12,103,27327,147,326,473,0.31078225
G1201030027401,12,103,27401,21,165,186,0.11290322
G1201030027402,12,103,27402,166,381,547,0.3034735
G1201030027403,12,103,27403,24,68,92,0.26086956
G1201030027501,12,103,27501,104,331,435,0.23908046
G1201030027502,12,103,27502,34,484,518,0.065637067
G1201030027603,12,103,27603,39,158,197,0.19796954
G1201030027604,12,103,27604,0,27,27,0
G1201030027605,12,103,27605,8,92,100,0.079999998
G1201030027606,12,103,27606,14,33,47,0.29787233
G1201030027701,12,103,27701,28,135,163,0.17177914
G1201030027703,12,103,27703,0,16,16,0
G1201030027704,12,103,27704,6,92,98,0.06122449
G1201030027801,12,103,27801,10,40,50,0.2
G1201030027802,12,103,27802,21,129,150,0.14
G1201030027901,12,103,27901,12,0,12,1
G1201030027903,12,103,27903,4,44,48,0.083333336
G1201030027904,12,103,27904,29,152,181,0.160221
G1201030028002,12,103,28002,0,301,301,0
G1201030028003,12,103,28003,51,118,169,0.30177516
G1201030028004,12,103,28004,5,81,86,0.058139537
G1201030028102,12,103,28102,22,140,162,0.13580246
G1201030028103,12,103,28103,0,54,54,0
G1201030028104,12,103,28104,0,23,23,0
G1201030028200,12,103,28200,44,157,201,0.21890548
G1201030028300,12,103,28300,46,133,179,0.25698325
G1201030028401,12,103,28401,0,0,0,
G1201030028402,12,103,28402,10,64,74,0.13513513
G1201030028500,12,103,28500,62,55,117,0.52991456
G1201030028600,12,103,28600,0,92,92,0
G1201030028700,12,103,28700,195,179,374,0.52139038
G1201030990000,12,103,990000,0,0,0,
G1201030990100,12,103,990100,0,0,0,
G1201050010300,12,105,10300,125,340,465,0.26881722
G1201050010401,12,105,10401,26,42,68,0.38235295
G1201050010402,12,105,10402,49,229,278,0.176259
G1201050010501,12,105,10501,0,241,241,0
G1201050010502,12,105,10502,75,329,404,0.18564357
G1201050010601,12,105,10601,64,301,365,0.17534247
G1201050010603,12,105,10603,9,252,261,0.034482758
G1201050010604,12,105,10604,17,323,340,0.050000001
G1201050010701,12,105,10701,46,295,341,0.13489737
G1201050010702,12,105,10702,7,271,278,0.025179856
G1201050010800,12,105,10800,213,219,432,0.49305555
G1201050010900,12,105,10900,249,218,467,0.53319055
G1201050011000,12,105,11000,141,95,236,0.59745765
G1201050011100,12,105,11100,161,172,333,0.48348349
G1201050011202,12,105,11202,61,123,184,0.33152175
G1201050011203,12,105,11203,219,208,427,0.51288056
G1201050011204,12,105,11204,90,34,124,0.72580647
G1201050011300,12,105,11300,91,86,177,0.51412427
G1201050011400,12,105,11400,103,256,359,0.28690809
G1201050011501,12,105,11501,157,325,482,0.32572615
G1201050011502,12,105,11502,22,297,319,0.068965517
G1201050011603,12,105,11603,29,82,111,0.26126125
G1201050011604,12,105,11604,82,344,426,0.19248827
G1201050011605,12,105,11605,58,162,220,0.26363635
G1201050011606,12,105,11606,9,134,143,0.062937066
G1201050011704,12,105,11704,180,215,395,0.4556962
G1201050011721,12,105,11721,155,191,346,0.44797689
G1201050011722,12,105,11722,8,117,125,0.064000003
G1201050011731,12,105,11731,166,233,399,0.41604009
G1201050011732,12,105,11732,195,228,423,0.4609929
G1201050011821,12,105,11821,7,209,216,0.032407407
G1201050011822,12,105,11822,72,312,384,0.1875
G1201050011832,12,105,11832,41,547,588,0.06972789
G1201050011833,12,105,11833,56,1051,1107,0.050587174
G1201050011834,12,105,11834,73,597,670,0.10895523
G1201050011835,12,105,11835,35,401,436,0.08027523
G1201050011836,12,105,11836,0,331,331,0
G1201050011901,12,105,11901,95,411,506,0.18774703
G1201050011902,12,105,11902,26,258,284,0.091549292
G1201050011908,12,105,11908,60,294,354,0.16949153
G1201050011909,12,105,11909,0,279,279,0
G1201050011910,12,105,11910,34,185,219,0.15525115
G1201050011911,12,105,11911,49,373,422,0.11611374
G1201050011912,12,105,11912,20,107,127,0.15748031
G1201050011913,12,105,11913,53,185,238,0.22268908
G1201050012001,12,105,12001,162,416,578,0.28027681
G1201050012002,12,105,12002,9,58,67,0.13432837
G1201050012003,12,105,12003,117,209,326,0.35889572
G1201050012004,12,105,12004,10,151,161,0.062111802
G1201050012111,12,105,12111,15,262,277,0.054151624
G1201050012113,12,105,12113,52,620,672,0.077380955
G1201050012124,12,105,12124,106,321,427,0.24824356
G1201050012125,12,105,12125,56,199,255,0.21960784
G1201050012126,12,105,12126,10,318,328,0.030487806
G1201050012127,12,105,12127,20,608,628,0.031847134
G1201050012128,12,105,12128,47,530,577,0.081455804
G1201050012129,12,105,12129,139,856,995,0.13969849
G1201050012203,12,105,12203,54,163,217,0.24884793
G1201050012204,12,105,12204,127,267,394,0.32233503
G1201050012205,12,105,12205,9,72,81,0.11111111
G1201050012206,12,105,12206,18,308,326,0.055214725
G1201050012303,12,105,12303,67,269,336,0.19940476
G1201050012304,12,105,12304,35,599,634,0.055205047
G1201050012305,12,105,12305,88,110,198,0.44444445
G1201050012306,12,105,12306,52,190,242,0.21487603
G1201050012307,12,105,12307,94,171,265,0.35471699
G1201050012309,12,105,12309,17,74,91,0.18681319
G1201050012403,12,105,12403,80,778,858,0.09324009
G1201050012404,12,105,12404,20,46,66,0.30303031
G1201050012405,12,105,12405,59,380,439,0.13439636
G1201050012406,12,105,12406,41,198,239,0.17154811
G1201050012407,12,105,12407,5,122,127,0.039370079
G1201050012408,12,105,12408,83,229,312,0.26602563
G1201050012409,12,105,12409,75,138,213,0.35211268
G1201050012410,12,105,12410,12,251,263,0.045627378
G1201050012411,12,105,12411,168,345,513,0.32748538
G1201050012502,12,105,12502,147,449,596,0.24664429
G1201050012503,12,105,12503,340,840,1180,0.28813559
G1201050012504,12,105,12504,328,219,547,0.59963435
G1201050012506,12,105,12506,82,513,595,0.13781513
G1201050012507,12,105,12507,91,426,517,0.17601547
G1201050012601,12,105,12601,87,400,487,0.17864476
G1201050012602,12,105,12602,485,389,874,0.5549199
G1201050012700,12,105,12700,206,481,687,0.29985443
G1201050012802,12,105,12802,78,217,295,0.26440677
G1201050012803,12,105,12803,0,67,67,0
G1201050012804,12,105,12804,40,128,168,0.23809524
G1201050012900,12,105,12900,367,191,558,0.65770608
G1201050013001,12,105,13001,0,426,426,0
G1201050013002,12,105,13002,217,139,356,0.60955054
G1201050013101,12,105,13101,48,368,416,0.11538462
G1201050013102,12,105,13102,137,189,326,0.42024541
G1201050013103,12,105,13103,57,39,96,0.59375
G1201050013200,12,105,13200,38,119,157,0.24203822
G1201050013300,12,105,13300,66,95,161,0.40993789
G1201050013400,12,105,13400,83,298,381,0.21784776
G1201050013500,12,105,13500,103,151,254,0.4055118
G1201050013600,12,105,13600,233,337,570,0.40877193
G1201050013701,12,105,13701,38,94,132,0.28787878
G1201050013702,12,105,13702,60,449,509,0.11787819
G1201050013801,12,105,13801,71,267,338,0.21005917
G1201050013802,12,105,13802,224,513,737,0.30393487
G1201050013901,12,105,13901,84,197,281,0.29893237
G1201050013902,12,105,13902,42,382,424,0.099056602
G1201050014001,12,105,14001,41,227,268,0.15298508
G1201050014003,12,105,14003,141,244,385,0.36623377
G1201050014005,12,105,14005,28,328,356,0.078651689
G1201050014006,12,105,14006,79,236,315,0.25079367
G1201050014103,12,105,14103,613,951,1564,0.39194372
G1201050014104,12,105,14104,0,10,10,0
G1201050014105,12,105,14105,190,587,777,0.24453025
G1201050014121,12,105,14121,82,123,205,0.40000001
G1201050014123,12,105,14123,29,485,514,0.056420233
G1201050014124,12,105,14124,24,94,118,0.20338982
G1201050014125,12,105,14125,58,492,550,0.10545454
G1201050014201,12,105,14201,91,319,410,0.22195122
G1201050014202,12,105,14202,18,155,173,0.10404624
G1201050014203,12,105,14203,42,132,174,0.24137931
G1201050014301,12,105,14301,124,27,151,0.82119203
G1201050014302,12,105,14302,274,400,674,0.4065282
G1201050014400,12,105,14400,127,418,545,0.23302752
G1201050014501,12,105,14501,312,417,729,0.42798355
G1201050014502,12,105,14502,237,217,454,0.52202642
G1201050014600,12,105,14600,136,326,462,0.29437229
G1201050014701,12,105,14701,38,244,282,0.13475177
G1201050014702,12,105,14702,74,649,723,0.10235132
G1201050014802,12,105,14802,64,118,182,0.35164836
G1201050014803,12,105,14803,0,209,209,0
G1201050014804,12,105,14804,75,583,658,0.11398176
G1201050014901,12,105,14901,71,975,1046,0.067877628
G1201050014902,12,105,14902,260,463,723,0.35961273
G1201050015000,12,105,15000,89,355,444,0.20045045
G1201050015101,12,105,15101,52,247,299,0.17391305
G1201050015102,12,105,15102,52,169,221,0.23529412
G1201050015200,12,105,15200,180,267,447,0.40268457
G1201050015301,12,105,15301,50,267,317,0.1577287
G1201050015302,12,105,15302,90,82,172,0.52325583
G1201050015401,12,105,15401,104,226,330,0.31515151
G1201050015402,12,105,15402,98,139,237,0.4135021
G1201050015404,12,105,15404,15,33,48,0.3125
G1201050015405,12,105,15405,52,177,229,0.22707424
G1201050015500,12,105,15500,149,286,435,0.34252873
G1201050015600,12,105,15600,24,127,151,0.1589404
G1201050015701,12,105,15701,55,180,235,0.23404256
G1201050015702,12,105,15702,82,107,189,0.43386245
G1201050015801,12,105,15801,70,56,126,0.55555558
G1201050015802,12,105,15802,72,191,263,0.27376425
G1201050015900,12,105,15900,25,143,168,0.14880952
G1201050016001,12,105,16001,45,184,229,0.19650654
G1201050016002,12,105,16002,21,182,203,0.10344828
G1201050016003,12,105,16003,82,145,227,0.36123347
G1201050016100,12,105,16100,6,36,42,0.14285715
G1201050016400,12,105,16400,25,41,66,0.37878788
G1201050980000,12,105,980000,24,0,24,1
G1201070950100,12,107,950100,51,255,306,0.16666667
G1201070950201,12,107,950201,74,235,309,0.23948219
G1201070950202,12,107,950202,184,184,368,0.5
G1201070950300,12,107,950300,168,265,433,0.38799077
G1201070950400,12,107,950400,17,260,277,0.061371841
G1201070950500,12,107,950500,173,375,548,0.31569344
G1201070950600,12,107,950600,177,206,383,0.46214098
G1201070950700,12,107,950700,281,59,340,0.82647061
G1201070950800,12,107,950800,126,128,254,0.49606299
G1201070950900,12,107,950900,101,236,337,0.29970327
G1201070951000,12,107,951000,17,250,267,0.063670412
G1201070951100,12,107,951100,55,190,245,0.22448979
G1201070951200,12,107,951200,283,239,522,0.54214561
G1201070951300,12,107,951300,86,205,291,0.29553264
G1201070951401,12,107,951401,193,77,270,0.71481484
G1201070951402,12,107,951402,144,156,300,0.47999999
G1201070980000,12,107,980000,0,0,0,
G1201090020200,12,109,20200,16,56,72,0.22222222
G1201090020300,12,109,20300,132,136,268,0.49253732
G1201090020400,12,109,20400,48,81,129,0.37209302
G1201090020500,12,109,20500,0,200,200,0
G1201090020601,12,109,20601,51,455,506,0.10079052
G1201090020602,12,109,20602,95,1811,1906,0.049842604
G1201090020704,12,109,20704,25,353,378,0.066137567
G1201090020705,12,109,20705,69,424,493,0.13995942
G1201090020706,12,109,20706,0,452,452,0
G1201090020707,12,109,20707,35,356,391,0.089514069
G1201090020708,12,109,20708,0,318,318,0
G1201090020710,12,109,20710,14,266,280,0.050000001
G1201090020711,12,109,20711,0,426,426,0
G1201090020801,12,109,20801,122,1238,1360,0.089705884
G1201090020802,12,109,20802,0,484,484,0
G1201090020803,12,109,20803,16,324,340,0.047058824
G1201090020804,12,109,20804,125,321,446,0.28026906
G1201090020805,12,109,20805,28,1894,1922,0.014568158
G1201090020806,12,109,20806,246,1104,1350,0.18222222
G1201090020807,12,109,20807,14,221,235,0.05957447
G1201090020901,12,109,20901,62,664,726,0.085399449
G1201090020902,12,109,20902,179,3115,3294,0.054341227
G1201090021002,12,109,21002,83,302,385,0.21558441
G1201090021003,12,109,21003,191,334,525,0.36380953
G1201090021004,12,109,21004,0,164,164,0
G1201090021101,12,109,21101,122,336,458,0.26637554
G1201090021102,12,109,21102,107,416,523,0.2045889
G1201090021103,12,109,21103,69,89,158,0.43670887
G1201090021203,12,109,21203,6,463,469,0.012793177
G1201090021204,12,109,21204,10,59,69,0.14492753
G1201090021205,12,109,21205,0,47,47,0
G1201090021206,12,109,21206,69,548,617,0.11183144
G1201090021301,12,109,21301,102,329,431,0.23665893
G1201090021302,12,109,21302,41,458,499,0.082164332
G1201090021403,12,109,21403,28,114,142,0.1971831
G1201090021404,12,109,21404,0,173,173,0
G1201090021405,12,109,21405,14,381,395,0.035443038
G1201090021406,12,109,21406,29,346,375,0.077333331
